reg_date,state,vehicle_category,manufacturer,registrations
2025-12-02,Tamil Nadu,4W,BrandI,6459
2025-12-02,Telangana,4W,BrandZ,8315
2025-12-02,Tripura,4W,BrandQ,10236
2025-12-02,Uttar Pradesh,2W,BrandW,11250
2025-12-02,Uttarakhand,3W,BrandM,5357
2025-12-02,West Bengal,4W,BrandP,6825
2025-12-02,Delhi,3W,BrandH,12551
2025-12-02,Jammu and Kashmir,4W,BrandZ,12271
2025-12-02,Ladakh,3W,BrandW,19270
2025-12-02,Puducherry,4W,BrandZ,18125
2025-12-03,Andhra Pradesh,3W,BrandK,17679
2025-12-03,Arunachal Pradesh,3W,BrandC,19631
2025-12-03,Assam,3W,BrandB,9157
2025-12-03,Bihar,2W,BrandW,5551
2025-12-03,Chhattisgarh,2W,BrandR,14764
2025-12-03,Goa,4W,BrandU,7141
2025-12-03,Gujarat,4W,BrandM,17525
2025-12-03,Haryana,2W,BrandF,7407
2025-12-03,Himachal Pradesh,4W,BrandY,19999
2025-12-03,Jharkhand,2W,BrandP,10695
2025-12-03,Karnataka,2W,BrandF,19649
2025-12-03,Kerala,3W,BrandE,3566
2025-12-03,Madhya Pradesh,4W,BrandK,5300
2025-12-03,Maharashtra,2W,BrandZ,11403
2025-12-03,Manipur,4W,BrandM,14590
2025-12-03,Meghalaya,4W,BrandU,9427
2025-12-03,Mizoram,4W,BrandH,17779
2025-12-03,Nagaland,4W,BrandC,18331
2025-12-03,Odisha,4W,BrandD,4563
2025-12-03,Punjab,3W,BrandP,5395
2025-12-03,Rajasthan,4W,BrandF,13362
2025-12-03,Sikkim,2W,BrandB,11060
2025-12-03,Tamil Nadu,3W,BrandJ,13205
2025-12-03,Telangana,4W,BrandT,7628
2025-12-03,Tripura,2W,BrandW,6640
2025-12-03,Uttar Pradesh,4W,BrandW,18488
2025-12-03,Uttarakhand,2W,BrandV,5266
2025-12-03,West Bengal,3W,BrandG,13650
2025-12-03,Delhi,3W,BrandX,15079
2025-12-03,Jammu and Kashmir,2W,BrandJ,4279
2025-12-03,Ladakh,2W,BrandW,6403
2025-12-03,Puducherry,2W,BrandU,2948
2025-12-04,Andhra Pradesh,2W,BrandS,8429
2025-12-04,Arunachal Pradesh,2W,BrandH,15960
2025-12-04,Assam,3W,BrandE,2184
2025-12-04,Bihar,2W,BrandI,2310
2025-12-04,Chhattisgarh,2W,BrandC,2955
2025-12-04,Goa,2W,BrandB,5032
2025-12-04,Gujarat,3W,BrandI,7227
2025-12-04,Haryana,4W,BrandE,18823
2025-12-04,Himachal Pradesh,3W,BrandY,14523
2025-12-04,Jharkhand,4W,BrandT,19058
2025-12-04,Karnataka,4W,BrandS,13574
2025-12-04,Kerala,3W,BrandR,12536
2025-12-04,Madhya Pradesh,3W,BrandA,11033
2025-12-04,Maharashtra,2W,BrandG,19056
2025-12-04,Manipur,2W,BrandO,19959
2025-12-04,Meghalaya,4W,BrandY,4558
2025-12-04,Mizoram,4W,BrandG,13627
2025-12-04,Nagaland,3W,BrandG,14593
2025-12-04,Odisha,3W,BrandT,6790
2025-12-04,Punjab,4W,BrandN,7859
2025-12-04,Rajasthan,4W,BrandM,16243
2025-12-04,Sikkim,3W,BrandZ,15503
2025-12-04,Tamil Nadu,4W,BrandX,2611
2025-12-04,Telangana,2W,BrandH,7995
2025-12-04,Tripura,2W,BrandT,7814
2025-12-04,Uttar Pradesh,3W,BrandV,8556
2025-12-04,Uttarakhand,2W,BrandY,15912
2025-12-04,West Bengal,4W,BrandY,2549
2025-12-04,Delhi,4W,BrandH,7336
2025-12-04,Jammu and Kashmir,4W,BrandT,2590
2025-12-04,Ladakh,3W,BrandP,13008
2025-12-04,Puducherry,2W,BrandT,3336
2025-12-05,Andhra Pradesh,2W,BrandT,11231
2025-12-05,Arunachal Pradesh,3W,BrandX,3872
2025-12-05,Assam,4W,BrandI,4141
2025-12-05,Bihar,3W,BrandL,12249
2025-12-05,Chhattisgarh,4W,BrandB,8348
2025-12-05,Goa,4W,BrandY,14896
2025-12-05,Gujarat,4W,BrandI,7266
2025-12-05,Haryana,4W,BrandF,17484
2025-12-05,Himachal Pradesh,2W,BrandS,5011
2025-12-05,Jharkhand,3W,BrandW,5654
2025-12-05,Karnataka,2W,BrandB,18904
2025-12-05,Kerala,2W,BrandV,4367
2025-12-05,Madhya Pradesh,2W,BrandX,18835
2025-12-05,Maharashtra,4W,BrandB,4945
2025-12-05,Manipur,2W,BrandD,4382
2025-12-05,Meghalaya,4W,BrandZ,4423
2025-12-05,Mizoram,4W,BrandM,17085
2025-12-05,Nagaland,3W,BrandX,3566
2025-12-05,Odisha,3W,BrandH,8690
2025-12-05,Punjab,3W,BrandC,14877
2025-12-05,Rajasthan,3W,BrandJ,14108
2025-12-05,Sikkim,3W,BrandG,5313
2025-12-05,Tamil Nadu,3W,BrandM,15876
2025-12-05,Telangana,2W,BrandI,17015
2025-12-05,Tripura,2W,BrandS,8299
2025-12-05,Uttar Pradesh,4W,BrandI,16245
2025-12-05,Uttarakhand,4W,BrandL,8640
2025-12-05,West Bengal,2W,BrandI,2167
2025-12-05,Delhi,2W,BrandW,5458
2025-12-05,Jammu and Kashmir,4W,BrandE,12538
2025-12-05,Ladakh,2W,BrandX,2440
2025-12-05,Puducherry,3W,BrandT,5083
2025-12-06,Andhra Pradesh,4W,BrandG,13260
2025-12-06,Arunachal Pradesh,3W,BrandW,14118
2025-12-06,Assam,3W,BrandL,5879
2025-12-06,Bihar,4W,BrandZ,14052
2025-12-06,Chhattisgarh,4W,BrandN,11221
2025-12-06,Goa,2W,BrandW,10709
2025-12-06,Gujarat,2W,BrandW,14999
2025-12-06,Haryana,2W,BrandA,19606
2025-12-06,Himachal Pradesh,4W,BrandT,10903
2025-12-06,Jharkhand,4W,BrandH,8232
2025-12-06,Karnataka,3W,BrandJ,5083
2025-12-06,Kerala,4W,BrandC,2736
2025-12-06,Madhya Pradesh,2W,BrandV,17639
2025-12-06,Maharashtra,2W,BrandQ,16919
2025-12-06,Manipur,4W,BrandQ,9984
2025-12-06,Meghalaya,2W,BrandX,14691
2025-12-06,Mizoram,3W,BrandP,8372
2025-12-06,Nagaland,4W,BrandQ,14219
2025-12-06,Odisha,4W,BrandF,18272
2025-12-06,Punjab,3W,BrandD,4983
2025-12-06,Rajasthan,3W,BrandE,19689
2025-12-06,Sikkim,2W,BrandG,18752
2025-12-06,Tamil Nadu,3W,BrandJ,4322
2025-12-06,Telangana,4W,BrandR,7783
2025-12-06,Tripura,3W,BrandV,19668
2025-12-06,Uttar Pradesh,2W,BrandQ,16923
2025-12-06,Uttarakhand,4W,BrandE,4549
2025-12-06,West Bengal,4W,BrandP,17418
2025-12-06,Delhi,4W,BrandQ,16782
2025-12-06,Jammu and Kashmir,3W,BrandF,17445
2025-12-06,Ladakh,3W,BrandJ,9256
2025-12-06,Puducherry,3W,BrandK,12408
2025-12-07,Andhra Pradesh,3W,BrandO,8338
2025-12-07,Arunachal Pradesh,2W,BrandV,8197
2025-12-07,Assam,2W,BrandV,4612
2025-12-07,Bihar,4W,BrandB,11540
2025-12-07,Chhattisgarh,4W,BrandF,14529
2025-12-07,Goa,2W,BrandT,2626
2025-12-07,Gujarat,2W,BrandP,5546
2025-12-07,Haryana,2W,BrandU,17567
2025-12-07,Himachal Pradesh,4W,BrandC,16209
2025-12-07,Jharkhand,2W,BrandU,3753
2025-12-07,Karnataka,4W,BrandG,19854
2025-12-07,Kerala,3W,BrandS,15085
2025-12-07,Madhya Pradesh,3W,BrandE,5909
2025-12-07,Maharashtra,4W,BrandR,3659
2025-12-07,Manipur,4W,BrandW,13552
2025-12-07,Meghalaya,4W,BrandP,8480
2025-12-07,Mizoram,2W,BrandE,15009
2025-12-07,Nagaland,2W,BrandC,13374
2025-12-07,Odisha,3W,BrandH,10308
2025-12-07,Punjab,2W,BrandP,10306
2025-12-07,Rajasthan,2W,BrandZ,7218
2025-12-07,Sikkim,4W,BrandM,16001
2025-12-07,Tamil Nadu,3W,BrandF,12362
2025-12-07,Telangana,2W,BrandW,3949
2025-12-07,Tripura,2W,BrandH,2082
2025-12-07,Uttar Pradesh,2W,BrandK,16035
2025-12-07,Uttarakhand,2W,BrandG,6249
2025-12-07,West Bengal,3W,BrandZ,13225
2025-12-07,Delhi,2W,BrandF,2280
2025-12-07,Jammu and Kashmir,3W,BrandV,12860
2025-12-07,Ladakh,3W,BrandJ,18941
2025-12-07,Puducherry,4W,BrandQ,7514
2025-12-08,Andhra Pradesh,4W,BrandE,17903
2025-12-08,Arunachal Pradesh,2W,BrandD,16879
2025-12-08,Assam,2W,BrandF,6727
2025-12-08,Bihar,3W,BrandP,5716
2025-12-08,Chhattisgarh,4W,BrandN,4666
2025-12-08,Goa,3W,BrandK,18339
2025-12-08,Gujarat,4W,BrandC,11190
2025-12-08,Haryana,2W,BrandE,11936
2025-12-08,Himachal Pradesh,3W,BrandR,12135
2025-12-08,Jharkhand,2W,BrandY,14270
2025-12-08,Karnataka,3W,BrandG,2220
2025-12-08,Kerala,4W,BrandA,19066
2025-12-08,Madhya Pradesh,2W,BrandW,17663
2025-12-08,Maharashtra,3W,BrandE,13136
2025-12-08,Manipur,4W,BrandX,4735
2025-12-08,Meghalaya,2W,BrandB,15583
2025-12-08,Mizoram,2W,BrandF,6198
2025-12-08,Nagaland,3W,BrandE,14784
2025-12-08,Odisha,4W,BrandY,13260
2025-12-08,Punjab,2W,BrandF,4830
2025-12-08,Rajasthan,2W,BrandB,7881
2025-12-08,Sikkim,2W,BrandS,17905
2025-12-08,Tamil Nadu,4W,BrandO,15641
2025-12-08,Telangana,3W,BrandY,13175
2025-12-08,Tripura,3W,BrandH,8014
2025-12-08,Uttar Pradesh,2W,BrandM,2244
2025-12-08,Uttarakhand,2W,BrandV,18523
2025-12-08,West Bengal,3W,BrandW,3671
2025-12-08,Delhi,4W,BrandA,4975
2025-12-08,Jammu and Kashmir,4W,BrandW,11200
2025-12-08,Ladakh,3W,BrandT,3020
2025-12-08,Puducherry,2W,BrandW,2589
2025-12-09,Andhra Pradesh,3W,BrandK,18933
2025-12-09,Arunachal Pradesh,2W,BrandL,13384
2025-12-09,Assam,2W,BrandF,19812
2025-12-09,Bihar,4W,BrandH,8854
2025-12-09,Chhattisgarh,3W,BrandN,4318
2025-12-09,Goa,2W,BrandM,2493
2025-12-09,Gujarat,4W,BrandK,18552
2025-12-09,Haryana,3W,BrandR,11168
2025-12-09,Himachal Pradesh,2W,BrandD,7211
2025-12-09,Jharkhand,3W,BrandK,15495
2025-12-09,Karnataka,3W,BrandW,5190
2025-12-09,Kerala,3W,BrandG,18761
2025-12-09,Madhya Pradesh,4W,BrandX,8469
2025-12-09,Maharashtra,3W,BrandC,6472
2025-12-09,Manipur,3W,BrandT,19787
2025-12-09,Meghalaya,3W,BrandW,9093
2025-12-09,Mizoram,4W,BrandK,16119
2025-12-09,Nagaland,4W,BrandH,13676
2025-12-09,Odisha,3W,BrandF,3826
2025-12-09,Punjab,2W,BrandZ,17112
2025-12-09,Rajasthan,3W,BrandT,15236
2025-12-09,Sikkim,2W,BrandC,5155
2025-12-09,Tamil Nadu,2W,BrandO,19529
2025-12-09,Telangana,3W,BrandQ,13535
2025-12-09,Tripura,3W,BrandW,2064
2025-12-09,Uttar Pradesh,2W,BrandJ,5355
2025-12-09,Uttarakhand,3W,BrandT,19315
2025-12-09,West Bengal,4W,BrandO,18500
2025-12-09,Delhi,3W,BrandN,6643
2025-12-09,Jammu and Kashmir,4W,BrandD,17979
2025-12-09,Ladakh,4W,BrandT,8071
2025-12-09,Puducherry,2W,BrandW,9778
2025-12-10,Andhra Pradesh,3W,BrandO,13053
2025-12-10,Arunachal Pradesh,3W,BrandI,18829
2025-12-10,Assam,4W,BrandP,8277
2025-12-10,Bihar,3W,BrandE,3826
2025-12-10,Chhattisgarh,4W,BrandE,2164
2025-12-10,Goa,3W,BrandV,7486
2025-12-10,Gujarat,3W,BrandD,19040
2025-12-10,Haryana,4W,BrandN,17986
2025-12-10,Himachal Pradesh,4W,BrandZ,19897
2025-12-10,Jharkhand,2W,BrandT,15240
2025-12-10,Karnataka,2W,BrandD,18984
2025-12-10,Kerala,2W,BrandC,15722
2025-12-10,Madhya Pradesh,4W,BrandW,14888
2025-12-10,Maharashtra,2W,BrandJ,11398
2025-12-10,Manipur,2W,BrandX,2701
2025-12-10,Meghalaya,2W,BrandB,13778
2025-12-10,Mizoram,3W,BrandG,2074
2025-12-10,Nagaland,2W,BrandT,16786
2025-12-10,Odisha,3W,BrandI,18330
2025-12-10,Punjab,3W,BrandO,15927
2025-12-10,Rajasthan,3W,BrandG,12266
2025-12-10,Sikkim,4W,BrandI,14266
2025-12-10,Tamil Nadu,4W,BrandD,8145
2025-12-10,Telangana,4W,BrandI,3445
2025-12-10,Tripura,3W,BrandS,16880
2025-12-10,Uttar Pradesh,2W,BrandQ,7537
2025-12-10,Uttarakhand,4W,BrandD,6528
2025-12-10,West Bengal,4W,BrandH,8448
2025-12-10,Delhi,3W,BrandK,6652
2025-12-10,Jammu and Kashmir,4W,BrandP,8664
2025-12-10,Ladakh,4W,BrandY,11592
2025-12-10,Puducherry,3W,BrandI,7199
2025-12-11,Andhra Pradesh,2W,BrandR,3149
2025-12-11,Arunachal Pradesh,3W,BrandB,14414
2025-12-11,Assam,4W,BrandX,13699
2025-12-11,Bihar,2W,BrandN,14284
2025-12-11,Chhattisgarh,4W,BrandH,13231
2025-12-11,Goa,3W,BrandO,11880
2025-12-11,Gujarat,2W,BrandU,16516
2025-12-11,Haryana,4W,BrandY,19802
2025-12-11,Himachal Pradesh,2W,BrandF,10606
2025-12-11,Jharkhand,4W,BrandW,11600
2025-12-11,Karnataka,3W,BrandG,6993
2025-12-11,Kerala,4W,BrandA,8950
2025-12-11,Madhya Pradesh,2W,BrandX,2877
2025-12-11,Maharashtra,4W,BrandZ,17827
2025-12-11,Manipur,3W,BrandF,18195
2025-12-11,Meghalaya,3W,BrandL,8573
2025-12-11,Mizoram,2W,BrandB,4612
2025-12-11,Nagaland,3W,BrandC,3481
2025-12-11,Odisha,3W,BrandF,19857
2025-12-11,Punjab,2W,BrandK,3652
2025-12-11,Rajasthan,2W,BrandG,11073
2025-12-11,Sikkim,2W,BrandF,2199
2025-12-11,Tamil Nadu,2W,BrandH,15942
2025-12-11,Telangana,4W,BrandD,12921
2025-12-11,Tripura,2W,BrandL,9447
2025-12-11,Uttar Pradesh,3W,BrandD,11167
2025-12-11,Uttarakhand,3W,BrandR,10917
2025-12-11,West Bengal,3W,BrandI,9370
2025-12-11,Delhi,2W,BrandX,13241
2025-12-11,Jammu and Kashmir,4W,BrandD,17952
2025-12-11,Ladakh,4W,BrandY,11597
2025-12-11,Puducherry,2W,BrandQ,14202
2025-12-12,Andhra Pradesh,4W,BrandV,6885
2025-12-12,Arunachal Pradesh,4W,BrandX,2114
2025-12-12,Assam,2W,BrandF,17654
2025-12-12,Bihar,2W,BrandA,3138
2025-12-12,Chhattisgarh,3W,BrandB,15692
2025-12-12,Goa,2W,BrandP,6054
2025-12-12,Gujarat,3W,BrandS,18795
2025-12-12,Haryana,4W,BrandA,2303
2025-12-12,Himachal Pradesh,3W,BrandS,6849
2025-12-12,Jharkhand,2W,BrandO,7418
2025-12-12,Karnataka,4W,BrandW,5923
2025-12-12,Kerala,4W,BrandP,3984
2025-12-12,Madhya Pradesh,3W,BrandF,17299
2025-12-12,Maharashtra,3W,BrandS,9785
2025-12-12,Manipur,4W,BrandA,11333
2025-12-12,Meghalaya,4W,BrandM,14073
2025-12-12,Mizoram,3W,BrandJ,4739
2025-12-12,Nagaland,4W,BrandX,17367
2025-12-12,Odisha,4W,BrandG,19837
2025-12-12,Punjab,4W,BrandK,12172
2025-12-12,Rajasthan,2W,BrandF,10125
2025-12-12,Sikkim,2W,BrandX,10978
2025-12-12,Tamil Nadu,2W,BrandN,14224
2025-12-12,Telangana,4W,BrandE,10865
2025-12-12,Tripura,3W,BrandN,3835
2025-12-12,Uttar Pradesh,3W,BrandA,11942
2025-12-12,Uttarakhand,4W,BrandT,6568
2025-12-12,West Bengal,2W,BrandW,11673
2025-12-12,Delhi,2W,BrandE,3759
2025-12-12,Jammu and Kashmir,4W,BrandW,11787
2025-12-12,Ladakh,4W,BrandS,4706
2025-12-12,Puducherry,4W,BrandD,4559
2025-12-13,Andhra Pradesh,3W,BrandE,8582
2025-12-13,Arunachal Pradesh,4W,BrandN,12004
2025-12-13,Assam,3W,BrandT,4866
2025-12-13,Bihar,3W,BrandW,19150
2025-12-13,Chhattisgarh,3W,BrandV,9757
2025-12-13,Goa,4W,BrandY,2401
2025-12-13,Gujarat,4W,BrandA,11350
2025-12-13,Haryana,4W,BrandL,13600
2025-12-13,Himachal Pradesh,3W,BrandO,3894
2025-12-13,Jharkhand,4W,BrandN,17672
2025-12-13,Karnataka,2W,BrandK,14646
2025-12-13,Kerala,4W,BrandV,9712
2025-12-13,Madhya Pradesh,2W,BrandS,5896
2025-12-13,Maharashtra,4W,BrandP,10066
2025-12-13,Manipur,3W,BrandS,12310
2025-12-13,Meghalaya,3W,BrandX,16385
2025-12-13,Mizoram,3W,BrandZ,6559
2025-12-13,Nagaland,4W,BrandN,16510
2025-12-13,Odisha,4W,BrandL,8285
2025-12-13,Punjab,3W,BrandK,12640
2025-12-13,Rajasthan,2W,BrandV,3442
2025-12-13,Sikkim,2W,BrandF,19628
2025-12-13,Tamil Nadu,4W,BrandY,18676
2025-12-13,Telangana,3W,BrandG,10524
2025-12-13,Tripura,4W,BrandV,11969
2025-12-13,Uttar Pradesh,3W,BrandK,3238
2025-12-13,Uttarakhand,2W,BrandT,9245
2025-12-13,West Bengal,4W,BrandO,16271
2025-12-13,Delhi,4W,BrandS,3226
2025-12-13,Jammu and Kashmir,2W,BrandM,14638
2025-12-13,Ladakh,4W,BrandG,12046
2025-12-13,Puducherry,4W,BrandV,16599
2025-12-14,Andhra Pradesh,2W,BrandR,2872
2025-12-14,Arunachal Pradesh,2W,BrandN,14174
2025-12-14,Assam,3W,BrandU,16257
2025-12-14,Bihar,2W,BrandX,11416
2025-12-14,Chhattisgarh,3W,BrandL,12642
2025-12-14,Goa,3W,BrandW,17881
2025-12-14,Gujarat,4W,BrandX,13959
2025-12-14,Haryana,2W,BrandH,14348
2025-12-14,Himachal Pradesh,3W,BrandY,16487
2025-12-14,Jharkhand,4W,BrandY,13295
2025-12-14,Karnataka,4W,BrandJ,14116
2025-12-14,Kerala,2W,BrandI,13567
2025-12-14,Madhya Pradesh,2W,BrandK,15400
2025-12-14,Maharashtra,4W,BrandN,17221
2025-12-14,Manipur,3W,BrandG,7858
2025-12-14,Meghalaya,2W,BrandP,13013
2025-12-14,Mizoram,4W,BrandY,18837
2025-12-14,Nagaland,3W,BrandU,13918
2025-12-14,Odisha,2W,BrandY,13719
2025-12-14,Punjab,2W,BrandH,12832
2025-12-14,Rajasthan,3W,BrandY,18340
2025-12-14,Sikkim,2W,BrandG,11511
2025-12-14,Tamil Nadu,3W,BrandA,11025
2025-12-14,Telangana,4W,BrandD,19569
2025-12-14,Tripura,4W,BrandH,14537
2025-12-14,Uttar Pradesh,3W,BrandN,9090
2025-12-14,Uttarakhand,3W,BrandR,3386
2025-12-14,West Bengal,2W,BrandR,2730
2025-12-14,Delhi,3W,BrandF,11019
2025-12-14,Jammu and Kashmir,4W,BrandQ,18809
2025-12-14,Ladakh,3W,BrandX,5707
2025-12-14,Puducherry,3W,BrandD,4126
2025-12-15,Andhra Pradesh,2W,BrandY,14225
2025-12-15,Arunachal Pradesh,3W,BrandW,19349
2025-12-15,Assam,3W,BrandA,8304
2025-12-15,Bihar,3W,BrandZ,8371
2025-12-15,Chhattisgarh,3W,BrandO,15007
2025-12-15,Goa,3W,BrandV,8140
2025-12-15,Gujarat,3W,BrandG,6181
2025-12-15,Haryana,2W,BrandT,8250
2025-12-15,Himachal Pradesh,3W,BrandT,5155
2025-12-15,Jharkhand,3W,BrandL,9500
2025-12-15,Karnataka,4W,BrandH,5244
2025-12-15,Kerala,3W,BrandG,12721
2025-12-15,Madhya Pradesh,2W,BrandU,4133
2025-12-15,Maharashtra,3W,BrandX,9248
2025-12-15,Manipur,2W,BrandL,6879
2025-12-15,Meghalaya,4W,BrandA,9584
2025-12-15,Mizoram,3W,BrandR,5034
2025-12-15,Nagaland,2W,BrandK,15839
2025-12-15,Odisha,2W,BrandE,10962
2025-12-15,Punjab,2W,BrandZ,12357
2025-12-15,Rajasthan,3W,BrandG,4464
2025-12-15,Sikkim,4W,BrandQ,9722
2025-12-15,Tamil Nadu,2W,BrandS,16889
2025-12-15,Telangana,3W,BrandA,3784
2025-12-15,Tripura,3W,BrandD,5879
2025-12-15,Uttar Pradesh,4W,BrandU,2214
2025-12-15,Uttarakhand,4W,BrandC,3534
2025-12-15,West Bengal,4W,BrandD,3488
2025-12-15,Delhi,2W,BrandE,12295
2025-12-15,Jammu and Kashmir,4W,BrandG,14740
2025-12-15,Ladakh,2W,BrandU,17073
2025-12-15,Puducherry,3W,BrandD,12876
2025-12-16,Andhra Pradesh,2W,BrandO,10212
2025-12-16,Arunachal Pradesh,3W,BrandJ,14136
2025-12-16,Assam,4W,BrandJ,6659
2025-12-16,Bihar,4W,BrandD,17808
2025-12-16,Chhattisgarh,4W,BrandJ,16313
2025-12-16,Goa,2W,BrandX,5839
2025-12-16,Gujarat,2W,BrandE,16877
2025-12-16,Haryana,2W,BrandV,12323
2025-12-16,Himachal Pradesh,2W,BrandD,11829
2025-12-16,Jharkhand,2W,BrandE,18671
2025-12-16,Karnataka,3W,BrandH,5191
2025-12-16,Kerala,4W,BrandF,7004
2025-12-16,Madhya Pradesh,2W,BrandX,2558
2025-12-16,Maharashtra,2W,BrandX,19821
2025-12-16,Manipur,3W,BrandJ,7864
2025-12-16,Meghalaya,2W,BrandV,15246
2025-12-16,Mizoram,4W,BrandF,8136
2025-12-16,Nagaland,4W,BrandV,10052
2025-12-16,Odisha,2W,BrandK,17066
2025-12-16,Punjab,3W,BrandU,2899
2025-12-16,Rajasthan,4W,BrandR,5970
2025-12-16,Sikkim,3W,BrandU,18342
2025-12-16,Tamil Nadu,4W,BrandY,12326
2025-12-16,Telangana,3W,BrandP,4876
2025-12-16,Tripura,4W,BrandH,14234
2025-12-16,Uttar Pradesh,3W,BrandJ,15886
2025-12-16,Uttarakhand,4W,BrandQ,16658
2025-12-16,West Bengal,3W,BrandA,5018
2025-12-16,Delhi,4W,BrandU,9005
2025-12-16,Jammu and Kashmir,4W,BrandR,2417
2025-12-16,Ladakh,2W,BrandJ,6382
2025-12-16,Puducherry,2W,BrandA,6393
2025-12-17,Andhra Pradesh,4W,BrandI,13660
2025-12-17,Arunachal Pradesh,3W,BrandH,7988
2025-12-17,Assam,3W,BrandV,13110
2025-12-17,Bihar,2W,BrandS,16563
2025-12-17,Chhattisgarh,4W,BrandN,17288
2025-12-17,Goa,4W,BrandM,19150
2025-12-17,Gujarat,2W,BrandP,8615
2025-12-17,Haryana,2W,BrandL,2065
2025-12-17,Himachal Pradesh,4W,BrandP,5385
2025-12-17,Jharkhand,4W,BrandJ,16552
2025-12-17,Karnataka,3W,BrandH,8139
2025-12-17,Kerala,4W,BrandR,7005
2025-12-17,Madhya Pradesh,3W,BrandN,11678
2025-12-17,Maharashtra,3W,BrandW,4328
2025-12-17,Manipur,3W,BrandB,6433
2025-12-17,Meghalaya,4W,BrandL,11564
2025-12-17,Mizoram,3W,BrandE,12885
2025-12-17,Nagaland,3W,BrandS,13566
2025-12-17,Odisha,2W,BrandY,2273
2025-12-17,Punjab,3W,BrandJ,19655
2025-12-17,Rajasthan,2W,BrandJ,9361
2025-12-17,Sikkim,4W,BrandR,7131
2025-12-17,Tamil Nadu,2W,BrandH,10123
2025-12-17,Telangana,4W,BrandT,19589
2025-12-17,Tripura,2W,BrandQ,6618
2025-12-17,Uttar Pradesh,4W,BrandI,2295
2025-12-17,Uttarakhand,2W,BrandO,8514
2025-12-17,West Bengal,3W,BrandS,7660
2025-12-17,Delhi,2W,BrandT,13314
2025-12-17,Jammu and Kashmir,2W,BrandD,18875
2025-12-17,Ladakh,2W,BrandU,8984
2025-12-17,Puducherry,2W,BrandX,18174
2025-12-18,Andhra Pradesh,4W,BrandX,17958
2025-12-18,Arunachal Pradesh,4W,BrandB,16460
2025-12-18,Assam,2W,BrandF,9842
2025-12-18,Bihar,4W,BrandQ,7677
2025-12-18,Chhattisgarh,4W,BrandG,8424
2025-12-18,Goa,4W,BrandF,8202
2025-12-18,Gujarat,4W,BrandE,14752
2025-12-18,Haryana,3W,BrandB,4935
2025-12-18,Himachal Pradesh,2W,BrandN,2527
2025-12-18,Jharkhand,3W,BrandA,17205
2025-12-18,Karnataka,2W,BrandS,4875
2025-12-18,Kerala,4W,BrandO,11542
2025-12-18,Madhya Pradesh,2W,BrandE,11430
2025-12-18,Maharashtra,2W,BrandZ,11159
2025-12-18,Manipur,3W,BrandG,10027
2025-12-18,Meghalaya,4W,BrandX,6561
2025-12-18,Mizoram,2W,BrandU,13645
2025-12-18,Nagaland,3W,BrandS,9528
2025-12-18,Odisha,3W,BrandU,8747
2025-12-18,Punjab,4W,BrandO,16091
2025-12-18,Rajasthan,3W,BrandK,5477
2025-12-18,Sikkim,2W,BrandB,13719
2025-12-18,Tamil Nadu,3W,BrandA,19672
2025-12-18,Telangana,2W,BrandG,11778
2025-12-18,Tripura,4W,BrandK,17774
2025-12-18,Uttar Pradesh,4W,BrandU,17665
2025-12-18,Uttarakhand,2W,BrandU,17974
2025-12-18,West Bengal,4W,BrandN,19381
2025-12-18,Delhi,2W,BrandO,18666
2025-12-18,Jammu and Kashmir,4W,BrandF,15972
2025-12-18,Ladakh,4W,BrandK,8873
2025-12-18,Puducherry,2W,BrandC,19075
2025-12-19,Andhra Pradesh,3W,BrandE,3875
2025-12-19,Arunachal Pradesh,3W,BrandO,2409
2025-12-19,Assam,3W,BrandR,15770
2025-12-19,Bihar,3W,BrandC,10768
2025-12-19,Chhattisgarh,4W,BrandX,15059
2025-12-19,Goa,3W,BrandL,8414
2025-12-19,Gujarat,2W,BrandI,14210
2025-12-19,Haryana,3W,BrandD,12448
2025-12-19,Himachal Pradesh,2W,BrandV,9235
2025-12-19,Jharkhand,2W,BrandG,4891
2025-12-19,Karnataka,3W,BrandV,12681
2025-12-19,Kerala,3W,BrandZ,15041
2025-12-19,Madhya Pradesh,2W,BrandD,16095
2025-12-19,Maharashtra,3W,BrandQ,19707
2025-12-19,Manipur,4W,BrandJ,2851
2025-12-19,Meghalaya,2W,BrandG,17719
2025-12-19,Mizoram,4W,BrandR,12339
2025-12-19,Nagaland,2W,BrandJ,18384
2025-12-19,Odisha,4W,BrandF,12280
2025-12-19,Punjab,4W,BrandN,10941
2025-12-19,Rajasthan,2W,BrandN,16945
2025-12-19,Sikkim,2W,BrandD,14650
2025-12-19,Tamil Nadu,2W,BrandW,11575
2025-12-19,Telangana,2W,BrandX,11965
2025-12-19,Tripura,4W,BrandJ,2631
2025-12-19,Uttar Pradesh,4W,BrandH,15307
2025-12-19,Uttarakhand,2W,BrandQ,3699
2025-12-19,West Bengal,2W,BrandG,16147
2025-12-19,Delhi,4W,BrandI,18571
2025-12-19,Jammu and Kashmir,3W,BrandU,12711
2025-12-19,Ladakh,3W,BrandO,7101
2025-12-19,Puducherry,4W,BrandM,2826
2025-12-20,Andhra Pradesh,4W,BrandN,15238
2025-12-20,Arunachal Pradesh,4W,BrandB,3761
2025-12-20,Assam,3W,BrandU,14393
2025-12-20,Bihar,2W,BrandZ,14052
2025-12-20,Chhattisgarh,4W,BrandM,4715
2025-12-20,Goa,2W,BrandM,12787
2025-12-20,Gujarat,4W,BrandN,12676
